ID	Protolanguage	Reconstruction	Language	Form	Gloss
/reconstructions/744	PWS	*ṭVb- - teat, breast	Gogot	ṭəbuyya	breast
/reconstructions/744	PWS	*ṭVb- - teat, breast	Gogot	ṭəwuyyä	breast
/reconstructions/744	PWS	*ṭVb- - teat, breast	Soddo	ṭəbuyya, ṭəwuyya	breast
/reconstructions/744	PWS	*ṭVb- - teat, breast	Mehri	wōṭəb	teat, nipple
/reconstructions/744	PWS	*ṭVb- - teat, breast	Jibbali	ɛ́ṭəb	teat of a camel
/reconstructions/744	PWS	*ṭVb- - teat, breast	Harsusi	ḥāṭeb	teat
/reconstructions/744	PWS	*ṭVb- - teat, breast	Soqotri	áˀaṭab or áṭab	teat, nipple
/reconstructions/1927	PWS	*ṭbb - to know	Syriac	ṭbb	to find out, to know
/reconstructions/1927	PWS	*ṭbb - to know	Arabic	ṭbb	to treat medically, therapeutically
/reconstructions/1927	PWS	*ṭbb - to know	Geez	ṭbb	to be wise
/reconstructions/1927	PWS	*ṭbb - to know	Soqotri	ṭeb	to believe, to be sure
/reconstructions/1368	PWS	*ṭhr - to be pure	Ugaritic	ṭhr	pure, sparkling
/reconstructions/1368	PWS	*ṭhr - to be pure	Phoenician	ṭhr	pure
/reconstructions/1368	PWS	*ṭhr - to be pure	Hebrew	ṭhr	to be clean
/reconstructions/1368	PWS	*ṭhr - to be pure	Arabic	ṭhr	to be clean, pure
/reconstructions/1368	PWS	*ṭhr - to be pure	Arabic	ṭāhir	clean, pure
/reconstructions/1368	PWS	*ṭhr - to be pure	Sabaic	ṭhr	in a state of ritual purity
/reconstructions/1368	PWS	*ṭhr - to be pure	Geez	ṭahara	to be pure
/reconstructions/1368	PWS	*ṭhr - to be pure	Mehri	ṭəhēr	to be ritually clean
/reconstructions/1368	PWS	*ṭhr - to be pure	Jibbali	ṭɛhέr	to be ritually clean
/reconstructions/1369	PWS	*ṭall- - dew	Ugaritic	ṭl	dew
/reconstructions/1369	PWS	*ṭall- - dew	Hebrew	ṭal	dew, light rain
/reconstructions/1369	PWS	*ṭall- - dew	Syriac	ṭellā	dew
/reconstructions/1369	PWS	*ṭall- - dew	Arabic	ṭall-	light, weak rain; dew
/reconstructions/1369	PWS	*ṭall- - dew	Geez	ṭall	dew, moisture, humidity
/reconstructions/1369	PWS	*ṭall- - dew	Mehri	ṭal	dew
/reconstructions/1369	PWS	*ṭall- - dew	Jibbali	ṭɛl	dew
/reconstructions/602	PWS	*ṭalay- - lamb	Hebrew	ṭālǟ	lamb
/reconstructions/602	PWS	*ṭalay- - lamb	Official Aramaic	ṭly	young man, boy; servant
/reconstructions/602	PWS	*ṭalay- - lamb	Palmyrean	ṭly	young man, boy; servant
/reconstructions/602	PWS	*ṭalay- - lamb	Jewish Palestinian Aramaic	ṭly	child, servant
/reconstructions/602	PWS	*ṭalay- - lamb	Jewish Babylonian Aramaic	ṭalyā	boy
/reconstructions/602	PWS	*ṭalay- - lamb	Syriac	ṭalyā	young man, child
/reconstructions/602	PWS	*ṭalay- - lamb	Mandaic	ṭalia	boy, youth
/reconstructions/602	PWS	*ṭalay- - lamb	Arabic	ṭalaⁿ	a young lamb or a kid
/reconstructions/602	PWS	*ṭalay- - lamb	Sabaic	ṭly	yearling lamb
/reconstructions/602	PWS	*ṭalay- - lamb	Minaean	ṭly	lamb
/reconstructions/602	PWS	*ṭalay- - lamb	Qatabanian	ṭly	kid, lamb
/reconstructions/602	PWS	*ṭalay- - lamb	Geez	ṭali	goat, kid
/reconstructions/602	PWS	*ṭalay- - lamb	Tigre	ṭalit	goat
/reconstructions/602	PWS	*ṭalay- - lamb	Tigrinya	ṭel	goat
/reconstructions/602	PWS	*ṭalay- - lamb	Argobba	ṭay, ṭel, ṭaˀi, ṭaya	goat
/reconstructions/602	PWS	*ṭalay- - lamb	Harari	ṭāy	sheep
/reconstructions/602	PWS	*ṭalay- - lamb	Selti	ṭay	sheep
/reconstructions/602	PWS	*ṭalay- - lamb	Wolane	ṭay	sheep
/reconstructions/602	PWS	*ṭalay- - lamb	Zway	ṭay	sheep
/reconstructions/602	PWS	*ṭalay- - lamb	Chaha	ṭä̢	sheep
/reconstructions/602	PWS	*ṭalay- - lamb	Ezha	ṭay	sheep
/reconstructions/602	PWS	*ṭalay- - lamb	Endegen	ṭay	sheep
/reconstructions/602	PWS	*ṭalay- - lamb	Ennemor	ṭay	sheep
/reconstructions/602	PWS	*ṭalay- - lamb	Gyeto	ṭay	sheep
/reconstructions/602	PWS	*ṭalay- - lamb	Muher	ṭe	sheep
/reconstructions/602	PWS	*ṭalay- - lamb	Masqan	ṭe, äṭe	sheep
/reconstructions/602	PWS	*ṭalay- - lamb	Gogot	äṭe	sheep
/reconstructions/602	PWS	*ṭalay- - lamb	Soddo	äṭay	sheep
/reconstructions/602	PWS	*ṭalay- - lamb	Soddo	ṭay	sheep
/reconstructions/1371	PWS	*ṭapḥ- - span, palm of the hand	Hebrew	ṭäpaḥ	hand-breadth, span
/reconstructions/1371	PWS	*ṭapḥ- - span, palm of the hand	Hebrew	ṭōpaḥ	hand-breadth, span
/reconstructions/1371	PWS	*ṭapḥ- - span, palm of the hand	Hebrew	ṭapḥā	hand-breadth, span
/reconstructions/1371	PWS	*ṭapḥ- - span, palm of the hand	Jewish Palestinian Aramaic	ṭpḥ	hand-breadth
/reconstructions/1371	PWS	*ṭapḥ- - span, palm of the hand	Amharic	ṭəffi	palm of the hand
/reconstructions/1371	PWS	*ṭapḥ- - span, palm of the hand	Soqotri	ṭáfaḥ	bord (du pied, de la main)
/reconstructions/1113	PWS	*ṭry - to be fresh, raw, wet	Ugaritic	ṭry	fresh food
/reconstructions/1113	PWS	*ṭry - to be fresh, raw, wet	Hebrew	ṭārī	fresh
/reconstructions/1113	PWS	*ṭry - to be fresh, raw, wet	Syriac	ṭarrunā	fresh, recent
/reconstructions/1113	PWS	*ṭry - to be fresh, raw, wet	Arabic	ṭrw	to be fresh, juicy, moist
/reconstructions/1113	PWS	*ṭry - to be fresh, raw, wet	Geez	ṭərāy	raw, crude
/reconstructions/1113	PWS	*ṭry - to be fresh, raw, wet	Mehri	ṭáyri	to get wet, damp; to be fresh
/reconstructions/1113	PWS	*ṭry - to be fresh, raw, wet	Jibbali	ṭériˀ	to be damp, fresh
/reconstructions/1615	PWS	*ṭwl - to be long	Hebrew	ṭwl	(hip.) to throw far
/reconstructions/1615	PWS	*ṭwl - to be long	Arabic	ṭwl	to be elongated, extended, long
/reconstructions/1615	PWS	*ṭwl - to be long	Sabaic	ṭwl	to extend, stretch
/reconstructions/1615	PWS	*ṭwl - to be long	Tigre	ṭawwala	to lengthen; (T2) to be long
/reconstructions/718	PWS	*ṯad(y)- - female breast	Ugaritic	ṯd	breast, bosom, chest, teat, udder
/reconstructions/718	PWS	*ṯad(y)- - female breast	Hebrew	šād	female breast
/reconstructions/718	PWS	*ṯad(y)- - female breast	Hebrew	šōd	mother's breast
/reconstructions/718	PWS	*ṯad(y)- - female breast	Jewish Palestinian Aramaic	td	breast
/reconstructions/718	PWS	*ṯad(y)- - female breast	Jewish Babylonian Aramaic	taddā	breast
/reconstructions/718	PWS	*ṯad(y)- - female breast	Syriac	tdā	breast
/reconstructions/718	PWS	*ṯad(y)- - female breast	Arabic	ṯady-	breast
/reconstructions/718	PWS	*ṯad(y)- - female breast	Mehri	ṯódi	breast, bosom
/reconstructions/718	PWS	*ṯad(y)- - female breast	Jibbali	ṯɔ́dεˀ	female breast
/reconstructions/718	PWS	*ṯad(y)- - female breast	Harsusi	ṯōdi	breast
/reconstructions/718	PWS	*ṯad(y)- - female breast	Soqotri	tódi	female breast
/reconstructions/709	PWS	*ṯVkm- - the lowest part of the neck	PES	*skm	to carry on shoulders
/reconstructions/709	PWS	*ṯVkm- - the lowest part of the neck	Ugaritic	ṯkm	shoulder
/reconstructions/709	PWS	*ṯVkm- - the lowest part of the neck	Hebrew	šəkäm	shoulder, nape of the neck, back
/reconstructions/709	PWS	*ṯVkm- - the lowest part of the neck	Demotic Aramaic	tkmh	back
/reconstructions/709	PWS	*ṯVkm- - the lowest part of the neck	Arabic	ṯuknat-	collier en perles; collier en laine teinte qu'on suspend comme ornament au cou du chameau (pearl necklace; dyed wool collar that hangs as an ornament on the camel's neck)
/reconstructions/638	PWS	*ṯapan- - rock hyrax	Hebrew	šāpān	rock badger, hyrax, dassie
/reconstructions/638	PWS	*ṯapan- - rock hyrax	Mehri	ṯōfən	rock hyrax
/reconstructions/638	PWS	*ṯapan- - rock hyrax	Jibbali	ṯɔ́fun	rock hyrax
/reconstructions/1982	PWS	*ṭbḳ - to adhere, to stick to each other	Ugaritic	ṭbḳ	to shut, to close
/reconstructions/1982	PWS	*ṭbḳ - to adhere, to stick to each other	Arabic	ṭbq	to stick
/reconstructions/1982	PWS	*ṭbḳ - to adhere, to stick to each other	Tigre	mäṭbäḳ	glue
/reconstructions/1982	PWS	*ṭbḳ - to adhere, to stick to each other	Tigrinya	ṭäbäḳä	to adhere, to stick to, to cohere
/reconstructions/1982	PWS	*ṭbḳ - to adhere, to stick to each other	Amharic	ṭäbbäḳä	to be firm, secure, tight; to be adhesive, pasted or soldered on; to join someone, to follow after him
/reconstructions/1982	PWS	*ṭbḳ - to adhere, to stick to each other	Harari	ṭäbäḳä	to be tight, strict
/reconstructions/1982	PWS	*ṭbḳ - to adhere, to stick to each other	Selti	ṭäbäḳä	to be tight, firm, to be glued, to stick together
/reconstructions/1982	PWS	*ṭbḳ - to adhere, to stick to each other	Wolane	ṭäbäḳä	to be tight, firm, to be glued, to stick together
/reconstructions/1982	PWS	*ṭbḳ - to adhere, to stick to each other	Zway	ṭäbäḳä	to be tight, firm, to be glued, to stick together
/reconstructions/1982	PWS	*ṭbḳ - to adhere, to stick to each other	Chaha	ṭäbäḳä	to be tight, firm, to be glued, to stick together
/reconstructions/1982	PWS	*ṭbḳ - to adhere, to stick to each other	Ezha	ṭäbbäḳä	to be tight, firm, to be glued, to stick together
/reconstructions/1982	PWS	*ṭbḳ - to adhere, to stick to each other	Endegen	ṭäbäḳä	to be tight, firm, to be glued, to stick together
/reconstructions/1982	PWS	*ṭbḳ - to adhere, to stick to each other	Gyeto	ṭäbäḳä	to be tight, firm, to be glued, to stick together
/reconstructions/1982	PWS	*ṭbḳ - to adhere, to stick to each other	Muher	ṭäbbäḳä	to be tight, firm, to be glued, to stick together
/reconstructions/1982	PWS	*ṭbḳ - to adhere, to stick to each other	Masqan	ṭäbbäḳä	to be tight, firm, to be glued, to stick together
/reconstructions/1982	PWS	*ṭbḳ - to adhere, to stick to each other	Mehri	aṭōbəḳ	to bring alongside, to draw alongside
/reconstructions/1982	PWS	*ṭbḳ - to adhere, to stick to each other	Soqotri	éṭbaḳ	to send, to dispatch
/reconstructions/1372	PWS	*ṯ̣uhr- - noon	Hebrew	ṣohŏrayim	noon
/reconstructions/1372	PWS	*ṯ̣uhr- - noon	Syriac	ṭahrā	noon
/reconstructions/1372	PWS	*ṯ̣uhr- - noon	Arabic	ḏ̣uhr-	midday, noon
/reconstructions/1372	PWS	*ṯ̣uhr- - noon	Mehri	ḏ̣ahr-	noon, midday
/reconstructions/1372	PWS	*ṯ̣uhr- - noon	Jibbali	ḏ̣ɔ́hur	noon, midday
/reconstructions/991	PWS	*ṯ̣iˀ-at- - excrement; excreta	Akkadian	ezû	to excrete
/reconstructions/991	PWS	*ṯ̣iˀ-at- - excrement; excreta	Akkadian	nezû	to void urine, excrement
/reconstructions/991	PWS	*ṯ̣iˀ-at- - excrement; excreta	Akkadian	zû	excrement
/reconstructions/991	PWS	*ṯ̣iˀ-at- - excrement; excreta	Ugaritic	ṯ̣ˀu	secretion
/reconstructions/991	PWS	*ṯ̣iˀ-at- - excrement; excreta	Hebrew	ṣēˀā	dung, excrement
/reconstructions/991	PWS	*ṯ̣iˀ-at- - excrement; excreta	Hebrew	ṣōˀā	excrement, disgusting spew
/reconstructions/991	PWS	*ṯ̣iˀ-at- - excrement; excreta	Arabic	ḏ̣iyyat-	corpse in putrefaction
/reconstructions/991	PWS	*ṯ̣iˀ-at- - excrement; excreta	Geez	ṣiˀat	rot, filth, decay, stench, excrement
/reconstructions/991	PWS	*ṯ̣iˀ-at- - excrement; excreta	Tigre	ṣayˀa/ṣayˁa	to spoil (intransitive), to stink
/reconstructions/991	PWS	*ṯ̣iˀ-at- - excrement; excreta	Tigrinya	č̣äˀä	to stink, smell bad
/reconstructions/991	PWS	*ṯ̣iˀ-at- - excrement; excreta	Argobba	č̣eˀ	stinken (to stink)
/reconstructions/991	PWS	*ṯ̣iˀ-at- - excrement; excreta	Gafat	č̣ič̣ätä	excréments
/reconstructions/991	PWS	*ṯ̣iˀ-at- - excrement; excreta	Chaha	č̣əyä	smell bad, stink
/reconstructions/991	PWS	*ṯ̣iˀ-at- - excrement; excreta	Ezha	č̣əyyä	smell bad, stink
/reconstructions/991	PWS	*ṯ̣iˀ-at- - excrement; excreta	Ennemor	č̣iyǟ	smell bad, stink
/reconstructions/991	PWS	*ṯ̣iˀ-at- - excrement; excreta	Gyeto	č̣əyǟ	smell bad, stink
/reconstructions/991	PWS	*ṯ̣iˀ-at- - excrement; excreta	Muher	č̣əyä	smell bad, stink
/reconstructions/991	PWS	*ṯ̣iˀ-at- - excrement; excreta	Masqan	č̣əyä	smell bad, stink
/reconstructions/991	PWS	*ṯ̣iˀ-at- - excrement; excreta	Gogot	č̣iyä	smell bad, stink
/reconstructions/991	PWS	*ṯ̣iˀ-at- - excrement; excreta	Soddo	č̣əyä	smell bad, stink
/reconstructions/991	PWS	*ṯ̣iˀ-at- - excrement; excreta	Mehri	ḏ̣āy	smell, scent
/reconstructions/991	PWS	*ṯ̣iˀ-at- - excrement; excreta	Mehri	ḏ̣áywa	to smell
/reconstructions/991	PWS	*ṯ̣iˀ-at- - excrement; excreta	Jibbali	ḏ̣éˀ	smell, odour
/reconstructions/991	PWS	*ṯ̣iˀ-at- - excrement; excreta	Jibbali	ḏ̣ē	to smell
/reconstructions/991	PWS	*ṯ̣iˀ-at- - excrement; excreta	Soqotri	ṭay	smell
/reconstructions/1017	PWS	*ṯ̣lˁ - to limp, be lame	Hebrew	ṣlˁ	to limp, to be lame
/reconstructions/1017	PWS	*ṯ̣lˁ - to limp, be lame	Jewish Babylonian Aramaic	ṭlˁ	(itpe.) to become lame, to limp
/reconstructions/1017	PWS	*ṯ̣lˁ - to limp, be lame	Arabic	ḏ̣lˁ	to limp
/reconstructions/1017	PWS	*ṯ̣lˁ - to limp, be lame	Geez	ṣalˁa	to be wounded, be superficially healed
/reconstructions/1017	PWS	*ṯ̣lˁ - to limp, be lame	Mehri	ḏ̣áwla	to be crippled, limp
/reconstructions/1017	PWS	*ṯ̣lˁ - to limp, be lame	Jibbali	ḏ̣élaˁ	to be crippled, lame
/reconstructions/1017	PWS	*ṯ̣lˁ - to limp, be lame	Harsusi	ḏ̣áwla	to limp
/reconstructions/1481	PWS	*ṭpḥ - to slap; to clap the hands; to scoop	Jewish Palestinian Aramaic	ṭpḥ	(pa.) to strike, clap hands
/reconstructions/1481	PWS	*ṭpḥ - to slap; to clap the hands; to scoop	Syriac	ṭpḥ	to spread out; to clap; to fall down
/reconstructions/1481	PWS	*ṭpḥ - to slap; to clap the hands; to scoop	Geez	ṭafḥa	to clap the hands
/reconstructions/1481	PWS	*ṭpḥ - to slap; to clap the hands; to scoop	Jibbali	ṭéfaḥ	to scoop a little water
/reconstructions/626	PWS	*waˁil- - ibex	Ebla	wa-ì-lum	ibex
/reconstructions/626	PWS	*waˁil- - ibex	Ugaritic	yˁl	mountain goat
/reconstructions/626	PWS	*waˁil- - ibex	Hebrew	yāˁēl	ibex, mountain goat
/reconstructions/626	PWS	*waˁil- - ibex	Syriac	yaˁlā	ibex
/reconstructions/626	PWS	*waˁil- - ibex	Arabic	waˁl-, waˁil-	ibex, mountain goat
/reconstructions/626	PWS	*waˁil- - ibex	Sabaic	wˁl	mountain goat, ibex
/reconstructions/626	PWS	*waˁil- - ibex	Qatabanian	wˁl	ibex
/reconstructions/626	PWS	*waˁil- - ibex	Hadramitic	wˁl	ibex
/reconstructions/626	PWS	*waˁil- - ibex	Geez	wəˁəlā	ibex
/reconstructions/626	PWS	*waˁil- - ibex	Tigrinya	wəˁla	name of some kind of ungulate
/reconstructions/626	PWS	*waˁil- - ibex	Amharic	waliya	Walia ibex
/reconstructions/626	PWS	*waˁil- - ibex	Mehri	wɛ̄l	ibex
/reconstructions/626	PWS	*waˁil- - ibex	Jibbali	εbˁóẑ	ibex
/reconstructions/626	PWS	*waˁil- - ibex	Harsusi	wāl	male tahr, Hemitragus Jaykari
/reconstructions/1994	PWS	*wdḳ - to fall	Arabic	wdq	to fall in drops
/reconstructions/1994	PWS	*wdḳ - to fall	Sabaic	wdḳ	to fall, to collapse
/reconstructions/1994	PWS	*wdḳ - to fall	Geez	wadḳa, wadaḳa	to fall, to fall down
/reconstructions/1994	PWS	*wdḳ - to fall	Soqotri	édaḳ	to be heavy
/reconstructions/1997	PWS	*wgy/ˀ - to beat, to fight	Hebrew	ygy	(hip.) to torment, to grieve
/reconstructions/1997	PWS	*wgy/ˀ - to beat, to fight	Syriac	wgy	(aph.) depulit; prohibuit, defendit (to repel; to prohibit)
/reconstructions/1997	PWS	*wgy/ˀ - to beat, to fight	Arabic	wǯˀ	to beat, to smite
/reconstructions/1997	PWS	*wgy/ˀ - to beat, to fight	Qatabanian	ˀgw	to struggle
/reconstructions/1997	PWS	*wgy/ˀ - to beat, to fight	Geez	wagˀa	to pierce, to beat, to hit
/reconstructions/1997	PWS	*wgy/ˀ - to beat, to fight	Tigre	mogəˀ	mortar
/reconstructions/340	PWS	*whb - to give	Hebrew	hab	(imp.) give
/reconstructions/340	PWS	*whb - to give	Samalian	yhb	to give
/reconstructions/340	PWS	*whb - to give	Deir Alla	yhb	to give
/reconstructions/340	PWS	*whb - to give	Old Aramaic	yhb	to give
/reconstructions/340	PWS	*whb - to give	Biblical Aramaic	yhb	to give
/reconstructions/340	PWS	*whb - to give	Jewish Palestinian Aramaic	yhb	to give
/reconstructions/340	PWS	*whb - to give	Jewish Babylonian Aramaic	yhb	to give
/reconstructions/340	PWS	*whb - to give	Syriac	yhb	to give
/reconstructions/340	PWS	*whb - to give	Mandaic	yhb	to give
/reconstructions/340	PWS	*whb - to give	Mlaḥso	yhv	geben (to give)
/reconstructions/340	PWS	*whb - to give	Turoyo	ˀb	I. geben (to give)
/reconstructions/340	PWS	*whb - to give	Arabic	whb	to grant; to give as a free gift, disinterestedly
/reconstructions/340	PWS	*whb - to give	Sabaic	whb	to give, to grant
/reconstructions/340	PWS	*whb - to give	Minaean	whb	donner (to give)
/reconstructions/340	PWS	*whb - to give	Qatabanian	whb	to give, grant
/reconstructions/340	PWS	*whb - to give	Geez	wahaba	to give, to grant
/reconstructions/340	PWS	*whb - to give	Tigre	habä	to give
/reconstructions/340	PWS	*whb - to give	Tigrinya	habä	to give
/reconstructions/340	PWS	*whb - to give	Argobba	hawa	to give
/reconstructions/340	PWS	*whb - to give	Selti	wābä	to give
/reconstructions/340	PWS	*whb - to give	Zway	wābä	to give
/reconstructions/340	PWS	*whb - to give	Chaha	abä	to give
/reconstructions/340	PWS	*whb - to give	Ezha	abä	to give
/reconstructions/340	PWS	*whb - to give	Muher	abä	to give
/reconstructions/340	PWS	*whb - to give	Masqan	abä	to give
/reconstructions/340	PWS	*whb - to give	Gogot	abä	to give
/reconstructions/340	PWS	*whb - to give	Soddo	abä	to give
/reconstructions/2014	PWS	*wkb - to come in, to enter	Arabic	wkb	to move slowly, step by step
/reconstructions/2014	PWS	*wkb - to come in, to enter	Arabic	wakab-	boundary stone
/reconstructions/2014	PWS	*wkb - to come in, to enter	Sabaic	wkb	to receive, to gain; to find, to encounter
/reconstructions/2014	PWS	*wkb - to come in, to enter	Geez	kabkāb	wedding feast
/reconstructions/2014	PWS	*wkb - to come in, to enter	Mehri	wəkūb	to enter
/reconstructions/2014	PWS	*wkb - to come in, to enter	Soqotri	ékob	to enter
/reconstructions/1348	PWS	*wly - to adhere, approach, to be near	Arabic	wly	to be close
/reconstructions/1348	PWS	*wly - to adhere, approach, to be near	Sabaic	wlyt	protected persons, clients of a clan
/reconstructions/1348	PWS	*wly - to adhere, approach, to be near	Minaean	twly	se mêler, s’occuper de (to be involved in)
/reconstructions/779	PWS	*wrṯ - to inherit, to possess	Ugaritic	yrṯ	to inherit, possess
/reconstructions/779	PWS	*wrṯ - to inherit, to possess	Hebrew	yrš	to take possession of, to get; to be heir
/reconstructions/779	PWS	*wrṯ - to inherit, to possess	Syriac	yrt	to inherit
/reconstructions/779	PWS	*wrṯ - to inherit, to possess	Arabic	wrṯ	to inherit
/reconstructions/779	PWS	*wrṯ - to inherit, to possess	Sabaic	wrṯ	to inherit
/reconstructions/779	PWS	*wrṯ - to inherit, to possess	Minaean	wrṯ	heriter (to inherit)
/reconstructions/779	PWS	*wrṯ - to inherit, to possess	Qatabanian	wrṯ	inheritance
/reconstructions/779	PWS	*wrṯ - to inherit, to possess	Geez	warasa	inherit, confiscate
/reconstructions/779	PWS	*wrṯ - to inherit, to possess	Mehri	wīrəṯ	to inherit from
/reconstructions/779	PWS	*wrṯ - to inherit, to possess	Jibbali	erɔ́ṯ	to inherit
/reconstructions/779	PWS	*wrṯ - to inherit, to possess	Soqotri	éret	to inherit
/reconstructions/2029	PWS	*wsp - to add	Phoenician	ysp	to add
/reconstructions/2029	PWS	*wsp - to add	Hebrew	ysp	to add, to continue to do
/reconstructions/2029	PWS	*wsp - to add	Moabite	ysp	to add
/reconstructions/2029	PWS	*wsp - to add	Old Aramaic	ysp	(Haph.) to add
/reconstructions/2029	PWS	*wsp - to add	Official Aramaic	ysp	(Haph.) to add
/reconstructions/2029	PWS	*wsp - to add	Biblical Aramaic	ysp	(Hof.) to be added
/reconstructions/2029	PWS	*wsp - to add	Nabataean	ysp	(Aph.) to add
/reconstructions/2029	PWS	*wsp - to add	Hatran	ysp	(Aph.) to add
/reconstructions/2029	PWS	*wsp - to add	Jewish Palestinian Aramaic	ysp	(aph.) to add, to increase
/reconstructions/2029	PWS	*wsp - to add	Christian Palestinian Aramaic	ysp	(aph.) to add
/reconstructions/2029	PWS	*wsp - to add	Jewish Babylonian Aramaic	ysp	(aph.) to add, to increase
/reconstructions/2029	PWS	*wsp - to add	Syriac	ysp	(aph.) to add, to increase
/reconstructions/2029	PWS	*wsp - to add	Mandaic	yzp	(ettaf.) to be added
/reconstructions/2029	PWS	*wsp - to add	Sabaic	ws₃f	to increase, to add members (to a social group)
/reconstructions/2029	PWS	*wsp - to add	Soqotri	sef	to add
/reconstructions/2034	PWS	*wṣl - to come, to attain	Proto-MSA	*wṣl	to help
/reconstructions/2034	PWS	*wṣl - to come, to attain	Arabic	wṣl	to arrive; to behave with goodness and affection, to have a close, loving communion with somebody; (IV) to make come, to bring, to deliver
/reconstructions/2034	PWS	*wṣl - to come, to attain	Sabaic	h-wṣl	to proceed, to arrive; to join, to adhere (intransitive)
/reconstructions/2034	PWS	*wṣl - to come, to attain	Minaean	wṣl	se rendre à, arriver à tel endroit (to proceed, to arrive)
/reconstructions/2034	PWS	*wṣl - to come, to attain	Soqotri	ṣeḷ	to add
/reconstructions/1998	PWS	*wṣ̂ḥ - to feel pain	Geez	waṣ̂ṣ̂əḫa	to distress, to make suffer
/reconstructions/1998	PWS	*wṣ̂ḥ - to feel pain	Jibbali	éẓ̂aḥ	to be fed up, depressed
/reconstructions/1998	PWS	*wṣ̂ḥ - to feel pain	Soqotri	éẓ̂aḥ	to feel pain, to suffer
/reconstructions/694	PWS	*watar-/*watr- - tendon	Hebrew	yätär	cord
/reconstructions/694	PWS	*watar-/*watr- - tendon	Jewish Babylonian Aramaic	yitrā	the straight side of the stomach (opposite to curved side)
/reconstructions/694	PWS	*watar-/*watr- - tendon	Syriac	yatrā	rope; bowstring; cord; beam
/reconstructions/694	PWS	*watar-/*watr- - tendon	Mandaic	iatra	tendon; bowstring
/reconstructions/694	PWS	*watar-/*watr- - tendon	Mandaic	iatira	bowstring
/reconstructions/694	PWS	*watar-/*watr- - tendon	Arabic	watar-	tendon; string, chord
/reconstructions/694	PWS	*watar-/*watr- - tendon	Geez	watr	sinew, cord
/reconstructions/694	PWS	*watar-/*watr- - tendon	Amharic	wätär	Achilles' tendon
/reconstructions/694	PWS	*watar-/*watr- - tendon	Harari	wɔtär	nerve, sinew, gut, tendon
/reconstructions/694	PWS	*watar-/*watr- - tendon	Gurage	wätär	nerve, sinew, gut, tendon
/reconstructions/308	PWS	*wayn- - grapes, vine, wine	 PC	*yayn-	wine
/reconstructions/308	PWS	*wayn- - grapes, vine, wine	Arabic	wayn-	grapes
/reconstructions/308	PWS	*wayn- - grapes, vine, wine	Sabaic	wyn	vine(yard)
/reconstructions/308	PWS	*wayn- - grapes, vine, wine	Qatabanian	wyn	vineyard
/reconstructions/308	PWS	*wayn- - grapes, vine, wine	Geez	wayn	vine(yard), wine, grape
/reconstructions/308	PWS	*wayn- - grapes, vine, wine	Tigrinya	wäyni	wine, vine
/reconstructions/308	PWS	*wayn- - grapes, vine, wine	Amharic	wäyn	grape, grapevine (Vitis vinifera)
/reconstructions/119	PWS	*ybš - to be dry	Hebrew	yābēš	dry
/reconstructions/119	PWS	*ybš - to be dry	Syriac	yabbiš	dry, paralyzed
/reconstructions/119	PWS	*ybš - to be dry	Arabic	yābis-	dry, dried up
/reconstructions/119	PWS	*ybš - to be dry	Sabaic	ybs₁	to dry up
/reconstructions/119	PWS	*ybš - to be dry	Geez	yəbus	dry, arid, withered
/reconstructions/1089	PWS	*yapan- - young bull	Ugaritic	ypt	cow, yearling calf
/reconstructions/1089	PWS	*yapan- - young bull	Arabic	yafan-	four-year old bull
/reconstructions/1089	PWS	*yapan- - young bull	Geez	tayfan	young bullock
/reconstructions/1089	PWS	*yapan- - young bull	Tigrinya	täfin, täfen, tefən	bull calf, untamed ox
/reconstructions/1089	PWS	*yapan- - young bull	Tigrinya	wäyfän	heifer, young bullock
/reconstructions/1089	PWS	*yapan- - young bull	Amharic	wäyfän	young bullock, calf of 2-3 years
/reconstructions/1089	PWS	*yapan- - young bull	Selti	mōfän	young bull, steer
/reconstructions/1089	PWS	*yapan- - young bull	Wolane	mofän	young bull, steer
/reconstructions/1089	PWS	*yapan- - young bull	Chaha	wäfer	young bull, steer
/reconstructions/1089	PWS	*yapan- - young bull	Ezha	wäfer	young bull, steer
/reconstructions/1089	PWS	*yapan- - young bull	Endegen	wä͂fīr	young bull, steer
/reconstructions/1089	PWS	*yapan- - young bull	Ennemor	wä͂fīr	young bull, steer
/reconstructions/1089	PWS	*yapan- - young bull	Ennemor	wämfīr	young bull, steer
/reconstructions/1089	PWS	*yapan- - young bull	Muher	wäfen	young bull, steer
/reconstructions/1089	PWS	*yapan- - young bull	Masqan	wäfen	young bull, steer
/reconstructions/1089	PWS	*yapan- - young bull	Gogot	wäfen	young bull, steer
/reconstructions/1089	PWS	*yapan- - young bull	Soddo	mofän, mofen	young bull, steer
/reconstructions/1036	PWS	*yatVm- - orphan	Akkadian	watmu	small young animal or man
/reconstructions/1036	PWS	*yatVm- - orphan	Ugaritic	ytm	orphan
/reconstructions/1036	PWS	*yatVm- - orphan	Hebrew	yātōm	orphan
/reconstructions/1036	PWS	*yatVm- - orphan	Syriac	yatmā	orphan
/reconstructions/1036	PWS	*yatVm- - orphan	Arabic	yatīm-	orphan
/reconstructions/1036	PWS	*yatVm- - orphan	Soddo	tamʷyä	orphan
/reconstructions/1036	PWS	*yatVm- - orphan	Mehri	ḥə-ytīm	orphan
/reconstructions/1036	PWS	*yatVm- - orphan	Jibbali	ótím	orphan
